ParamID	pK	MeanBC	VarBC	BCmetric
1	0.001	0.8429740969254	0.00131392437228085	641.569724033717
2	0.005	0.880141100599094	0.000322107060938646	2732.44895046477
3	0.01	0.862699080756482	0.00100786398045284	855.967766968774
4	0.02	0.823989808013457	0.00242518917697154	339.763106250712
5	0.03	0.778318118233682	0.00182782604525562	425.816297045289
6	0.04	0.749009207241198	0.00118278117471482	633.261015015556
7	0.05	0.737685730999119	0.000612353682013421	1204.6726469801
8	0.06	0.718776282769883	0.00042269316101825	1700.46820970176
9	0.07	0.76333260019399	0.000190256812843557	4012.1170368898
10	0.08	0.781254915962324	0.00063044227729827	1239.21720369128
11	0.09	0.754311653709946	0.00237631496192682	317.429156402028
12	0.1	0.731078009527348	0.00406544522886798	179.827292798362
13	0.11	0.719434697852595	0.00435073276530504	165.359431769686
14	0.12	0.711463744197731	0.00427530177034531	166.412520662902
15	0.13	0.707275279123536	0.00264488168145803	267.412823825692
16	0.14	0.707285961210827	0.0013058752214199	541.618333520246
17	0.15	0.711878992279814	0.000666887783078373	1067.46443756064
18	0.16	0.716162818829149	0.00041592907339004	1721.83880533295
19	0.17	0.720426392432023	0.000271765192673477	2650.91487745308
20	0.18	0.72363941925867	0.00035262694518133	2052.1387521494
21	0.19	0.727266893887097	0.000401730555220749	1810.33502290476
22	0.2	0.728449947796249	0.00024919842595012	2923.17234757357
23	0.21	0.732210903972386	0.000297761006956908	2459.05570865547
24	0.22	0.733192441672158	0.000406002306493762	1805.88245422547
25	0.23	0.736028039790923	0.000509111811015278	1445.7100068512
26	0.24	0.74083582597652	0.000629160900937398	1177.49819620503
27	0.25	0.748166633602441	0.000742799246621242	1007.2258917946
28	0.26	0.752580956144045	0.000665775426764806	1130.38259732873
29	0.27	0.757513954653061	0.00053286901821009	1421.57627628184
30	0.28	0.761068540120335	0.000345679005028917	2201.66260909213
31	0.29	0.765667869229303	0.000420034190112376	1822.87034544606
32	0.3	0.762834496456879	0.000639512673758242	1192.83718331008
