ParamID	pK	MeanBC	VarBC	BCmetric
1	0.001	0.777482443096967	0.00127594794905214	609.337115729943
2	0.005	0.803004172892715	0.0027448487261021	292.549518396609
3	0.01	0.786770023551771	0.00445681652637606	176.53184036084
4	0.02	0.766577987802203	0.00464182637743148	165.145769244903
5	0.03	0.75359256912912	0.00457123423657922	164.855382622671
6	0.04	0.740672063894926	0.00349349847413938	212.014423185741
7	0.05	0.730999619561724	0.00279767956011239	261.287829379701
8	0.06	0.723660438743411	0.00219948141783992	329.014117997918
9	0.07	0.71942905674959	0.0016011180225457	449.329185368692
10	0.08	0.717218512064277	0.00108578204521538	660.55477268645
11	0.09	0.717768401924015	0.00083420870208647	860.418262394984
12	0.1	0.718177333271145	0.000604351734802501	1188.34329731153
13	0.11	0.716747828515276	0.000432713964241078	1656.40096633432
14	0.12	0.717374715274681	0.000274386936053769	2614.46381373676
15	0.13	0.714160591843934	0.000114341840585326	6245.83781569444
16	0.14	0.713142564690665	5.77221852264273e-05	12354.7395493295
17	0.15	0.711942876947932	3.80915974437445e-05	18690.2866964128
18	0.16	0.712565299240981	5.28581994758869e-05	13480.6956405324
19	0.17	0.711316699844281	6.53563900061537e-05	10883.6595744855
20	0.18	0.710493598198807	7.78766937073654e-05	9123.31487606042
21	0.19	0.709458925852678	0.000115076015358345	6165.13287884911
22	0.2	0.709242144111454	0.000100474424941339	7058.93210660864
23	0.21	0.709492255686192	9.45930551463429e-05	7500.46876685134
24	0.22	0.70987055886037	0.00010218968611317	6946.5969204977
25	0.23	0.709805771911903	6.8053328570328e-05	10430.1404034686
26	0.24	0.708809647075628	8.58903666529651e-05	8252.49297094668
27	0.25	0.707876094151593	7.87430522430492e-05	8989.69590315923
28	0.26	0.708967254555249	6.56514697314561e-05	10798.9548056615
29	0.27	0.709082876448169	3.98178374651587e-05	17808.1714525212
30	0.28	0.709086181693426	3.90815524511327e-05	18143.7567655497
31	0.29	0.709458623003185	2.55391026219703e-05	27779.3089876567
32	0.3	0.709035358462491	3.16646430397411e-05	22392.0212071428
