ParamID	pK	MeanBC	VarBC	BCmetric
1	0.001	0.742394356060104	0.00181709876513011	408.560266677054
2	0.005	0.807719801573324	0.00223198646526719	361.883825974111
3	0.01	0.750224004110076	0.00681654150866162	110.05933187039
4	0.02	0.688725065519453	0.0107550190301451	64.0375496862477
5	0.03	0.652611041739656	0.0126743780360792	51.4905772797623
6	0.04	0.631198941735638	0.0134957611096487	46.7701626167914
7	0.05	0.616299973525614	0.0147981107486035	41.647206457336
8	0.06	0.60321888694676	0.0156813523153214	38.4672746850658
9	0.07	0.597228239490599	0.0156279265519777	38.2154495994236
10	0.08	0.592956856548939	0.0152906733610835	38.7789891619869
11	0.09	0.588922454832128	0.0162123395064963	36.3255688419396
12	0.1	0.584429250585035	0.015630490969512	37.3903322502787
13	0.11	0.582094546113149	0.0162634528648272	35.7915721188605
14	0.12	0.58216425072623	0.0169931505103599	34.2587591613052
15	0.13	0.581140346546917	0.0164606627875855	35.3047962919942
16	0.14	0.581320379734909	0.0162317358249108	35.8138147395646
17	0.15	0.580389973841515	0.0161293680450409	35.9834292466258
18	0.16	0.586778121049088	0.0150634835467417	38.9536802180137
19	0.17	0.591305244935624	0.0139193800944995	42.4807168797186
20	0.18	0.598219135031819	0.0120561240136952	49.6195240155354
21	0.19	0.603649163345458	0.0103904203783553	58.0967026707545
22	0.2	0.613985489157926	0.00987657888288075	62.1658062410819
23	0.21	0.622724218514342	0.00883760656369702	70.4629940274054
24	0.22	0.63091061961438	0.00787033087348487	80.1631633734633
25	0.23	0.641260203906814	0.00642138996547879	99.8631460406877
26	0.24	0.651190931644663	0.00485530778071365	134.119392849067
27	0.25	0.661297228107804	0.00390330188668407	169.419954516915
28	0.26	0.66590737446501	0.00323032368218375	206.142616028759
29	0.27	0.671616955778077	0.00225874878603993	297.340261975553
30	0.28	0.672958674662718	0.00178857740227436	376.25359339047
31	0.29	0.676236799548846	0.00157938861528211	428.16365333117
32	0.3	0.673832516852488	0.00150871194558437	446.627680535461
