ParamID	pK	MeanBC	VarBC	BCmetric
1	0.001	0.738809291568676	0.00343236942462319	215.247603089747
2	0.005	0.800004352255126	0.00125960281550937	635.124296647126
3	0.01	0.816363655247201	0.0014343906244745	569.136218069105
4	0.02	0.781277465896009	0.00435690138001713	179.319520400284
5	0.03	0.755283737336843	0.00361267527223807	209.064939531346
6	0.04	0.726624183336684	0.00657802353243248	110.462387334754
7	0.05	0.7163897419683	0.0109252877148844	65.5717048981973
8	0.06	0.739071990982714	0.00741387163246157	99.6877242582262
9	0.07	0.728026499668298	0.00582294150749122	125.027273368913
10	0.08	0.719036307196522	0.00485499450629563	148.102393579256
11	0.09	0.714031292816407	0.0036346922068634	196.448901909245
12	0.1	0.71409250384794	0.00260440287805804	274.186651329612
13	0.11	0.714120605881143	0.00188832747619884	378.176251144029
14	0.12	0.718794858374033	0.00128582710539252	559.013614940563
15	0.13	0.72630671138739	0.000936589751293859	775.48009721869
16	0.14	0.731464747771945	0.00078485917731125	931.969414281143
17	0.15	0.735782705504817	0.000629613309826465	1168.62635211383
18	0.16	0.738965170073243	0.000574655812972693	1285.92655532462
19	0.17	0.740443834468332	0.000465296475909629	1591.33772294493
20	0.18	0.742113905545294	0.00038138447260066	1945.84194916175
21	0.19	0.743808495428898	0.000289320206424303	2570.88332896481
22	0.2	0.743995920439564	0.000263885774813204	2819.38623241898
23	0.21	0.740159571922537	0.000244111853239621	3032.05093116061
24	0.22	0.736809056786264	0.00025145292124931	2930.2067883146
25	0.23	0.730658505723845	0.000311153125255828	2348.22807941621
26	0.24	0.724289998909547	0.000318351978040106	2275.12328765333
27	0.25	0.717427703881268	0.00033583051627892	2136.27907264216
28	0.26	0.710336586766524	0.000413547440674462	1717.66650425408
29	0.27	0.700714419005697	0.000410985124309816	1704.96297203563
30	0.28	0.693696127081605	0.000412944403942569	1679.87777642358
31	0.29	0.688935696088673	0.000288441688679388	2388.47477021412
32	0.3	0.681861293453766	0.000280210444533175	2433.38999939754
