ParamID	pK	MeanBC	VarBC	BCmetric
1	0.001	0.809983704743706	0.00123772618460402	654.412676098339
2	0.005	0.866830539312536	0.000283407887687581	3058.59708558324
3	0.01	0.863784251760606	0.000460631621530007	1875.21700940007
4	0.02	0.833000038101946	0.000928656123593032	896.995149161365
5	0.03	0.822647910501874	0.0016032208095253	513.122026369812
6	0.04	0.804286223365299	0.00164246070428914	489.683693049689
7	0.05	0.816596967140173	0.00172334280102272	473.844766494259
8	0.06	0.82499160216295	0.000848073117073414	972.783579097383
9	0.07	0.829255263744567	0.000422362966917599	1963.37114921903
10	0.08	0.838948280917319	0.000220791864385956	3799.72461055355
11	0.09	0.848893425305238	0.000137068426909279	6193.20907408598
12	0.1	0.854020467736326	0.000201686835814041	4234.38874574713
13	0.11	0.855485682285202	0.000306277879137658	2793.16836297113
14	0.12	0.852998476393484	0.000432023886722333	1974.4243376564
15	0.13	0.847977586341122	0.000624637732119514	1357.55101355113
16	0.14	0.8385977035258	0.000701064204672794	1196.1781787407
17	0.15	0.827537209380498	0.000597159407382034	1385.78945445815
18	0.16	0.815514021643442	0.000531606896360448	1534.05463177155
19	0.17	0.80449442193122	0.00047342516459314	1699.30642073621
20	0.18	0.795391338206842	0.000423928851118165	1876.23780761535
21	0.19	0.791554009979304	0.000363880465260455	2175.31328430267
22	0.2	0.788314572245782	0.000273909064852676	2878.01563876603
23	0.21	0.786035021665558	0.000176249475961545	4459.78643271008
24	0.22	0.783545416106454	0.000122577809837831	6392.22888011358
25	0.23	0.782035458020281	0.000114426600523578	6834.38513808805
26	0.24	0.781447429720878	9.27570487419946e-05	8424.66896391334
27	0.25	0.779833476595282	7.42644755913439e-05	10500.760563994
28	0.26	0.7779648078982	5.13925953107606e-05	15137.6828353191
29	0.27	0.774393281179439	3.5456257889792e-05	21840.8068777723
30	0.28	0.772641317589515	4.26553992457603e-05	18113.5643142834
31	0.29	0.770067763059354	5.223665603453e-05	14741.903895041
32	0.3	0.766651344227345	8.64277262547783e-05	8870.43287436895
