ParamID	pK	MeanBC	VarBC	BCmetric
1	0.001	0.847989408417256	0.00138001276400904	614.479395070073
2	0.005	0.864054560113234	0.000526583591283052	1640.86875173591
3	0.01	0.834057096656745	0.00116974277617521	713.026071752221
4	0.02	0.756040545579508	0.00370190435727567	204.230167128331
5	0.03	0.718790104354997	0.00299439224646817	240.045406610572
6	0.04	0.692597440051046	0.00375754375044828	184.321856523539
7	0.05	0.681911079187037	0.0011888973232771	573.565997530726
8	0.06	0.680970254117751	0.000179030817953435	3803.64823164059
9	0.07	0.682751342525891	4.81416025156752e-05	14182.1482220826
10	0.08	0.672479249762924	0.000148462232066075	4529.63181547497
11	0.09	0.63530190951398	0.000310477167275575	2046.21136906372
12	0.1	0.612671187191484	0.000227924229112582	2688.04764450408
13	0.11	0.62887757518725	0.000758873004158723	828.699363056689
14	0.12	0.652645205914196	0.0018221022399358	358.182538613855
15	0.13	0.672065225300682	0.00221056499060949	304.024187551881
16	0.14	0.684982126291549	0.00283511909980351	241.606120299857
17	0.15	0.692613403873854	0.00307970312284489	224.896159222662
18	0.16	0.691379760533248	0.00341142789215735	202.665799304357
19	0.17	0.692845929026432	0.00320997539271124	215.841507881851
20	0.18	0.692046455837886	0.00345817058484532	200.119236127515
21	0.19	0.679359990512662	0.00408674644320893	166.23492549717
22	0.2	0.66957473790612	0.00405193910157677	165.247976615828
23	0.21	0.669373682448483	0.00687025956945441	97.4306248084947
24	0.22	0.669395247467507	0.00472343188591436	141.717984642415
25	0.23	0.684000119956879	0.00185094636641996	369.540756213185
26	0.24	0.707233980838818	0.000473334027544993	1494.15410615412
27	0.25	0.730063220900025	0.000206857645193814	3529.30258011976
28	0.26	0.746400563827902	0.000204094871902402	3657.12551653345
29	0.27	0.748830225894394	0.000630174300465853	1188.29064489114
30	0.28	0.731898402319909	0.000743036118703959	985.010531650227
31	0.29	0.708170626343551	0.000504035923062345	1405.00030640863
32	0.3	0.692640017745061	0.000275028631734313	2518.42876640631
